loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,actual_default,predicted_prob
10000,1,15.59,C,14,1,1,35000.0,2,16.02,0.0,10.0,0.0,9986,64.4,26.0,0,0.6666849
24000,1,13.66,C,12,1,1,110000.0,1,17.79,1.0,17.0,0.0,18042,33.3,39.0,0,0.5470606
10000,0,14.16,C,11,6,5,50000.0,2,8.81,0.0,9.0,0.0,8599,84.3,11.0,1,0.44722337
15000,0,15.99,C,14,10,5,60000.0,1,17.08,0.0,9.0,0.0,14947,50.5,15.0,0,0.6122448
12000,1,14.07,C,12,0,5,68792.0,8,22.07,0.0,22.0,1.0,15756,23.9,33.0,1,0.73158187
28000,1,14.46,C,13,1,1,125000.0,2,21.46,0.0,12.0,0.0,65314,72.2,21.0,0,0.5790294
5000,0,8.24,B,5,9,1,60000.0,8,12.26,4.0,9.0,1.0,0,0.0,24.0,0,0.3310954
3700,1,13.98,C,12,8,5,25700.0,9,18.68,0.0,8.0,0.0,4313,44.5,15.0,0,0.5794361
8000,0,11.39,B,7,10,5,44000.0,6,13.69,0.0,5.0,0.0,3351,23.4,6.0,1,0.36765406
5000,0,10.75,B,8,11,1,23000.0,1,16.54,0.0,9.0,0.0,4055,40.1,24.0,0,0.6289785
35000,0,16.29,C,13,1,5,79000.0,2,32.96,0.0,10.0,0.0,39338,86.5,25.0,0,0.40701467
5000,0,13.99,C,13,1,5,55000.0,11,13.55,0.0,8.0,1.0,4339,38.7,14.0,0,0.5176246
5500,0,9.17,B,5,8,5,26000.0,9,18.56,0.0,17.0,1.0,7553,30.5,20.0,0,0.3850977
20500,1,18.24,D,19,3,1,50000.0,9,17.83,0.0,9.0,0.0,12076,58.3,30.0,0,0.6993457
10000,0,11.22,B,9,3,5,35000.0,1,7.55,1.0,8.0,0.0,6957,44.6,10.0,0,0.5006413
18000,1,19.99,D,18,10,1,65000.0,2,19.26,0.0,13.0,0.0,10744,35.0,28.0,1,0.6873766
5000,0,13.98,C,12,4,5,54000.0,2,2.67,0.0,2.0,0.0,5207,86.8,3.0,0,0.3269787
21000,1,18.99,D,17,10,5,90000.0,2,22.66,0.0,24.0,0.0,15613,77.3,38.0,0,0.7469184
5775,0,15.61,D,15,11,5,14460.0,2,14.11,0.0,3.0,0.0,3465,69.3,10.0,0,0.64040935
28000,0,12.99,B,9,1,4,150000.0,2,12.44,1.0,10.0,0.0,33429,88.0,20.0,0,0.34688744
10000,0,12.99,C,11,1,1,160000.0,2,18.15,0.0,17.0,0.0,22103,77.0,32.0,1,0.48726365
10000,0,10.99,B,8,1,1,40000.0,2,15.09,0.0,10.0,0.0,13281,55.6,28.0,0,0.40375534
27200,1,21.99,E,24,4,5,85000.0,2,25.26,0.0,15.0,1.0,15918,61.9,36.0,0,0.8371587
5000,0,17.99,D,16,4,5,48000.0,2,30.13,0.0,11.0,0.0,3432,66.0,17.0,0,0.7122196
8000,1,10.38,B,5,1,1,35000.0,6,18.38,0.0,9.0,0.0,4651,8.4,24.0,0,0.30569336
13000,0,17.1,C,14,6,1,37000.0,1,11.45,0.0,11.0,0.0,10369,65.6,13.0,0,0.5533523
10000,0,7.26,A,3,6,5,80000.0,2,10.97,0.0,16.0,0.0,2337,8.1,24.0,0,0.2097355
12000,0,13.49,C,11,4,5,61500.0,2,11.26,1.0,21.0,0.0,1964,7.2,32.0,0,0.5073897
3000,0,15.61,D,15,5,5,90549.0,9,26.45,0.0,19.0,0.0,25868,82.4,29.0,0,0.49096727
14000,0,13.59,C,11,9,4,65000.0,2,9.73,4.0,6.0,2.0,2691,49.8,29.0,0,0.447491
18500,0,14.33,C,10,3,1,60630.0,2,29.25,1.0,5.0,0.0,5166,59.4,33.0,0,0.40777802
10000,0,7.9,A,3,1,1,99950.0,2,7.8,2.0,22.0,0.0,21722,26.7,42.0,0,0.18856585
10000,0,8.24,B,5,1,4,78000.0,4,11.24,0.0,6.0,0.0,11981,72.2,12.0,0,0.31156424
2000,0,15.31,C,14,10,4,60000.0,2,28.88,1.0,9.0,1.0,10167,69.6,11.0,1,0.62819725
30000,1,15.05,C,13,3,1,86000.0,2,19.23,0.0,10.0,0.0,25379,40.8,17.0,1,0.47245586
20000,0,12.79,C,10,1,1,48000.0,4,14.48,0.0,5.0,0.0,476,3.4,31.0,0,0.40832177
13250,0,17.57,D,18,8,4,70000.0,2,18.05,1.0,9.0,0.0,10447,78.0,18.0,1,0.5546018
8050,0,17.57,D,18,11,1,25000.0,2,3.89,0.0,4.0,0.0,1867,45.0,9.0,1,0.67329425
10600,1,27.31,G,31,0,1,55000.0,9,5.39,0.0,10.0,0.0,6271,38.5,13.0,0,0.7277794
5000,0,13.59,C,11,4,5,70000.0,9,16.0,0.0,23.0,0.0,13185,95.5,33.0,1,0.6311637
15000,1,16.02,D,19,3,5,60000.0,2,9.94,0.0,6.0,0.0,7225,50.9,7.0,0,0.69367987
24250,0,12.53,B,9,0,5,89908.0,2,11.41,0.0,6.0,0.0,7404,54.8,10.0,0,0.37883538
30000,1,7.35,A,3,1,1,85110.0,9,0.89,0.0,3.0,0.0,2740,12.3,10.0,0,0.50385815
18000,1,22.39,E,20,1,5,49500.0,2,25.43,0.0,10.0,0.0,15653,67.2,19.0,0,0.76690036
25000,0,11.49,B,9,1,4,65000.0,6,16.03,5.0,15.0,0.0,2850,43.2,26.0,0,0.69029033
21000,0,13.98,C,12,1,4,75000.0,2,18.74,4.0,25.0,0.0,21978,62.8,46.0,0,0.51956004
21550,1,14.99,C,14,3,5,50000.0,2,33.15,0.0,8.0,0.0,21408,91.1,10.0,1,0.7440113
8000,0,9.49,B,6,10,5,95000.0,6,20.17,0.0,23.0,0.0,9523,33.5,31.0,0,0.43411118
20000,1,21.48,E,24,0,4,42000.0,1,32.91,0.0,34.0,1.0,8601,51.8,58.0,0,0.8807646
6250,0,11.99,B,7,11,5,23000.0,1,18.47,0.0,3.0,2.0,15112,80.3,12.0,1,0.61299574
25000,0,20.0,D,18,1,1,130000.0,2,28.84,0.0,31.0,0.0,16305,22.9,49.0,0,0.67406255
10000,0,11.49,B,9,2,4,42000.0,1,25.66,0.0,6.0,0.0,12535,35.7,11.0,0,0.43654716
11025,1,14.33,C,14,0,5,24000.0,1,38.37,0.0,16.0,0.0,28481,46.1,19.0,0,0.7939995
3000,0,18.25,D,17,1,1,69300.0,2,15.74,0.0,13.0,0.0,8250,61.1,26.0,0,0.4077129
5000,0,12.74,C,10,1,1,45000.0,6,1.39,0.0,4.0,1.0,1290,9.6,7.0,0,0.28935382
15000,0,6.24,A,1,9,4,92300.0,4,20.22,1.0,11.0,0.0,8535,12.2,22.0,0,0.13281325
10000,0,8.49,B,5,1,5,100000.0,2,5.27,0.0,9.0,0.0,6562,35.1,16.0,0,0.27582297
12000,1,13.99,C,12,1,5,74500.0,1,33.46,0.0,32.0,0.0,40538,81.2,46.0,1,0.7965915
24000,0,9.25,A,4,7,1,75000.0,2,22.78,0.0,10.0,0.0,25253,77.9,25.0,0,0.22014311
20000,1,18.25,D,17,4,1,60000.0,2,31.96,0.0,12.0,0.0,28763,80.8,25.0,0,0.69961035
30000,0,14.99,C,14,10,1,78000.0,2,19.88,0.0,12.0,0.0,18143,44.0,22.0,0,0.5368974
8000,0,11.53,B,9,1,1,75000.0,4,8.12,0.0,8.0,0.0,7515,48.2,21.0,0,0.2670129
5500,0,17.86,D,19,4,5,40000.0,1,7.68,1.0,9.0,0.0,5191,38.7,12.0,0,0.51863897
3000,0,9.49,B,6,11,5,34900.0,0,27.03,0.0,9.0,0.0,29909,53.9,13.0,0,0.6386255
10000,1,14.08,C,12,1,1,100000.0,1,38.27,5.0,9.0,0.0,5370,54.8,37.0,0,0.62311035
10275,0,11.99,B,7,3,1,38000.0,1,16.71,0.0,12.0,0.0,10138,51.7,27.0,0,0.31234327
20000,1,19.53,D,19,5,1,60000.0,2,6.08,0.0,7.0,0.0,9756,85.6,20.0,1,0.6574925
12000,1,13.49,C,11,5,4,40000.0,2,19.08,0.0,10.0,0.0,8151,29.2,14.0,1,0.6589364
16000,0,6.49,A,1,3,5,70000.0,1,25.22,0.0,12.0,0.0,16434,68.2,17.0,0,0.2046194
3650,0,10.91,B,8,10,4,39500.0,2,29.75,2.0,7.0,0.0,2034,49.6,27.0,0,0.4430252
10000,1,15.05,C,13,1,1,35000.0,2,23.8,0.0,7.0,0.0,4175,52.2,15.0,0,0.6416006
28000,0,7.89,A,4,10,4,200000.0,7,6.77,1.0,9.0,0.0,0,0.0,30.0,0,0.23931617
3600,0,20.0,D,18,5,1,61000.0,8,20.07,2.0,13.0,0.0,26226,88.0,32.0,0,0.54093355
24300,0,8.24,B,5,4,1,48613.0,2,21.28,0.0,12.0,0.0,12250,11.1,24.0,0,0.2627514
7200,0,13.99,C,13,1,1,64000.0,7,9.04,1.0,5.0,0.0,3924,32.2,22.0,0,0.31448773
16000,0,9.49,B,6,3,5,70000.0,2,7.32,1.0,10.0,1.0,10013,41.7,14.0,0,0.38726717
32000,1,13.49,C,11,1,1,165000.0,4,12.41,0.0,19.0,0.0,14952,31.6,40.0,0,0.5510571
7000,0,12.74,C,10,5,5,45000.0,2,7.2,0.0,3.0,0.0,8251,41.9,8.0,0,0.36460707
30000,0,9.16,B,6,4,4,160000.0,1,19.52,0.0,10.0,0.0,96448,90.1,30.0,0,0.34698862
22400,0,6.03,A,0,1,1,95000.0,1,19.12,0.0,12.0,0.0,85148,50.3,29.0,0,0.076845594
10100,1,13.67,C,12,1,4,84000.0,1,13.06,0.0,9.0,1.0,8371,62.9,11.0,0,0.64200735
10000,0,13.67,B,9,8,1,88000.0,7,14.68,0.0,15.0,0.0,30426,91.4,27.0,0,0.38889349
30825,0,7.89,A,4,0,5,150000.0,2,24.31,0.0,14.0,0.0,29967,34.6,31.0,0,0.2767028
10000,0,8.18,B,5,10,5,67000.0,1,23.73,1.0,12.0,0.0,13082,27.2,32.0,1,0.32060978
24000,0,8.9,A,4,4,1,83000.0,2,18.42,0.0,9.0,0.0,16264,63.3,23.0,0,0.18186513
8000,0,6.72,A,2,2,5,225000.0,6,8.46,0.0,16.0,0.0,23140,40.4,30.0,0,0.13978447
16000,0,7.39,A,3,1,1,149000.0,2,17.56,1.0,10.0,0.0,30175,70.2,27.0,0,0.2449051
8000,0,7.97,A,4,5,1,55000.0,2,7.31,0.0,7.0,0.0,8767,57.3,10.0,0,0.2104762
19000,0,18.25,D,17,2,1,72000.0,2,22.83,1.0,16.0,0.0,16787,30.8,32.0,0,0.5450842
19375,0,18.99,D,18,1,5,98000.0,2,19.63,0.0,14.0,1.0,7991,29.6,26.0,1,0.7081064
28000,0,12.39,C,10,0,1,110000.0,2,10.98,1.0,9.0,0.0,28639,69.7,35.0,0,0.30955836
20000,0,7.26,A,3,4,5,105000.0,2,23.25,0.0,9.0,0.0,15874,65.3,28.0,0,0.22685418
30000,0,11.99,C,10,1,5,190000.0,1,16.87,0.0,11.0,0.0,38252,63.0,15.0,0,0.48779163
33425,1,23.4,E,24,1,1,88522.0,2,23.01,0.0,16.0,0.0,26571,58.8,31.0,0,0.6376708
12000,0,8.59,A,4,8,1,125000.0,2,5.21,0.0,52.0,0.0,13414,5.4,69.0,0,0.10118956
16000,0,11.55,B,7,1,1,65000.0,2,21.23,0.0,7.0,0.0,32436,77.3,28.0,1,0.21378396
35000,1,20.99,E,24,3,1,140000.0,2,24.45,0.0,16.0,0.0,33656,84.8,25.0,1,0.75183153
12850,0,13.99,C,13,2,1,60000.0,2,23.95,0.0,12.0,0.0,5524,45.3,19.0,0,0.53167564
18000,0,15.59,C,14,1,5,64000.0,2,14.83,0.0,6.0,1.0,1810,15.6,10.0,1,0.7155091
26000,0,7.12,A,2,8,1,85000.0,1,19.33,0.0,7.0,0.0,28706,92.3,27.0,0,0.1254274
16000,0,9.67,B,5,1,5,105000.0,1,11.54,1.0,8.0,0.0,16609,71.0,23.0,0,0.22164303
10000,0,11.39,B,7,10,1,63000.0,2,9.31,0.0,6.0,1.0,3962,29.3,9.0,0,0.34082425
30000,0,9.91,B,5,7,1,110000.0,2,23.64,0.0,17.0,0.0,110856,43.4,47.0,0,0.20167226
7200,0,11.99,B,9,6,4,82500.0,1,3.59,0.0,10.0,0.0,6746,33.4,17.0,0,0.3278987
10000,0,13.49,C,11,7,1,50000.0,7,33.5,0.0,9.0,0.0,15577,62.8,20.0,1,0.5814945
20000,0,12.49,B,9,3,5,45000.0,1,30.97,3.0,13.0,0.0,5460,41.7,27.0,1,0.5538123
20000,1,19.19,E,22,1,1,120000.0,2,18.38,1.0,10.0,0.0,1640,6.1,21.0,1,0.6747231
12000,1,19.99,E,22,11,1,48500.0,9,23.14,0.0,18.0,0.0,15367,64.3,23.0,0,0.827464
24000,1,13.99,C,13,1,1,65000.0,1,20.85,0.0,8.0,0.0,15597,89.1,30.0,1,0.66073984
10800,0,9.75,B,7,1,5,60000.0,2,30.83,0.0,20.0,1.0,9782,37.1,39.0,0,0.5513526
20000,0,5.32,A,0,1,4,150000.0,4,9.9,0.0,8.0,0.0,8985,10.8,18.0,0,0.07449873
18000,1,13.35,C,11,1,5,71000.0,1,25.73,0.0,12.0,1.0,16239,63.2,38.0,1,0.7388803
16000,1,28.18,G,30,2,5,53100.0,2,13.29,0.0,12.0,0.0,1902,35.2,18.0,0,0.86224717
30000,0,5.32,A,0,2,1,98000.0,2,4.95,0.0,12.0,0.0,3048,7.6,27.0,0,0.100523554
5500,0,13.65,C,10,10,5,45000.0,2,26.21,0.0,9.0,0.0,9895,39.7,16.0,0,0.4673765
5000,0,12.69,C,11,8,4,32000.0,0,38.9,0.0,13.0,0.0,6494,27.8,33.0,0,0.50439084
6000,0,7.62,A,2,11,5,57200.0,9,9.28,0.0,4.0,0.0,15195,54.7,13.0,0,0.33056962
15000,1,15.05,C,13,5,4,85000.0,1,28.26,0.0,11.0,0.0,16998,39.8,27.0,1,0.6148158
10000,0,7.07,A,1,2,1,38000.0,1,10.39,0.0,9.0,0.0,9233,33.3,15.0,0,0.1810613
23350,1,15.8,C,12,6,5,65000.0,2,15.58,0.0,12.0,0.0,37642,52.7,19.0,0,0.5767785
20000,0,20.49,E,21,3,4,76000.0,2,29.86,0.0,21.0,0.0,30455,85.3,42.0,0,0.6912546
2325,0,13.67,B,9,3,4,42000.0,2,8.57,0.0,5.0,0.0,3312,47.3,11.0,0,0.2864799
30000,0,11.48,B,9,10,1,120000.0,2,23.96,1.0,21.0,0.0,33100,64.3,39.0,0,0.47293788
1600,0,15.41,D,15,1,5,44000.0,2,13.26,1.0,5.0,2.0,2066,57.0,12.0,1,0.32623434
12000,1,13.33,C,12,1,1,85000.0,2,11.17,0.0,11.0,1.0,6271,68.9,26.0,0,0.5205968
10000,1,15.1,C,11,4,5,59000.0,1,28.95,0.0,12.0,0.0,24953,34.8,16.0,0,0.59280854
5000,0,10.91,B,8,9,5,52000.0,2,33.46,0.0,13.0,0.0,11736,36.2,21.0,1,0.547562
2000,0,18.75,D,17,11,5,18000.0,2,11.53,0.0,6.0,0.0,4074,70.2,7.0,0,0.6561621
10000,0,9.17,B,6,4,1,125000.0,2,4.4,1.0,6.0,0.0,5237,30.4,20.0,0,0.1768811
12100,1,16.2,C,13,1,1,95000.0,2,15.96,0.0,9.0,0.0,18147,80.7,21.0,1,0.4282047
21000,0,7.12,A,2,1,1,142622.0,1,16.62,0.0,9.0,0.0,56648,62.3,17.0,0,0.10660125
14400,0,7.9,A,3,1,1,100000.0,4,17.8,0.0,8.0,0.0,28903,63.9,33.0,0,0.14534082
2400,0,11.22,B,9,11,5,42000.0,9,16.63,0.0,6.0,1.0,5130,42.7,25.0,0,0.3849114
30000,1,21.99,F,25,3,5,100000.0,9,4.31,2.0,7.0,0.0,4053,24.7,9.0,0,0.846644
9000,0,23.13,F,26,1,4,58000.0,2,7.14,0.0,8.0,0.0,480,6.6,22.0,0,0.58663183
9125,0,17.86,D,19,7,4,30000.0,1,6.47,0.0,11.0,0.0,2828,29.2,13.0,0,0.71417695
24000,0,12.29,C,10,6,4,128000.0,1,25.41,0.0,21.0,0.0,24652,73.8,29.0,0,0.46539184
11200,1,13.35,C,11,1,1,70000.0,1,18.7,0.0,9.0,0.0,8324,65.5,21.0,1,0.5182973
7200,0,6.89,A,2,4,1,70000.0,2,26.33,0.0,18.0,0.0,17952,32.3,35.0,0,0.2079951
32000,1,17.86,D,19,1,1,79000.0,2,21.77,0.0,17.0,0.0,17119,42.4,24.0,0,0.7316062
12000,0,15.99,C,14,4,5,36000.0,2,25.43,0.0,8.0,1.0,13457,56.8,15.0,0,0.70162153
11000,0,21.49,D,19,3,5,35000.0,9,9.4,0.0,5.0,0.0,794,12.6,8.0,0,0.69670045
6000,0,10.99,B,7,3,4,155000.0,1,6.87,0.0,7.0,0.0,10028,56.3,11.0,0,0.24967569
14000,1,8.18,B,5,10,1,45000.0,1,18.72,0.0,12.0,0.0,16554,51.1,19.0,0,0.45958477
5000,0,14.16,C,11,1,4,30000.0,2,31.24,0.0,5.0,0.0,2620,53.5,17.0,1,0.41879722
6000,0,16.99,D,15,11,5,16500.0,1,30.11,1.0,12.0,0.0,7050,25.7,27.0,0,0.7590783
12000,0,6.62,A,1,1,1,56000.0,2,1.95,0.0,6.0,0.0,3496,8.8,23.0,0,0.0869848
13000,0,9.8,B,7,10,1,45000.0,1,19.95,0.0,22.0,0.0,14082,36.4,65.0,0,0.3185463
25000,0,7.49,A,3,11,5,55000.0,2,17.19,0.0,10.0,0.0,30835,28.1,19.0,0,0.2735634
24000,0,14.99,C,14,1,5,75000.0,2,17.15,0.0,7.0,0.0,3216,74.8,32.0,1,0.65887654
4200,0,9.17,B,6,9,4,90000.0,6,24.96,0.0,26.0,0.0,2724,12.4,39.0,0,0.30212525
16000,1,14.31,C,13,10,5,145000.0,1,4.02,1.0,47.0,0.0,16350,66.7,95.0,0,0.768082
15000,0,6.49,A,1,10,1,100000.0,1,22.64,0.0,14.0,0.0,45152,74.0,46.0,0,0.17939737
17875,0,6.89,A,2,8,5,62000.0,1,23.48,0.0,11.0,0.0,9722,25.1,21.0,0,0.16437379
14000,0,8.9,A,4,1,1,42000.0,2,29.37,0.0,14.0,0.0,17911,41.1,19.0,0,0.32136554
20000,1,14.48,C,14,4,1,100000.0,2,11.87,0.0,24.0,0.0,17801,65.9,45.0,0,0.61247087
5000,0,10.42,B,7,1,4,37000.0,1,15.5,1.0,6.0,0.0,2565,88.4,18.0,0,0.3881274
24000,0,9.49,B,6,10,5,105000.0,1,16.46,0.0,10.0,0.0,46151,75.9,19.0,0,0.30982196
12000,0,9.17,B,6,2,1,68000.0,1,13.08,7.0,12.0,0.0,16382,82.3,42.0,0,0.25725606
25000,1,13.99,C,13,6,5,78000.0,1,11.89,0.0,3.0,0.0,25055,84.6,12.0,0,0.50811875
10000,0,11.44,B,8,1,5,90124.0,1,6.9,0.0,3.0,0.0,10309,96.3,20.0,0,0.29173744
24000,1,16.55,D,16,2,5,70000.0,2,15.82,1.0,5.0,0.0,5072,37.0,9.0,0,0.7893697
16000,0,12.99,C,10,9,5,38000.0,2,11.78,1.0,12.0,1.0,16553,54.3,20.0,1,0.5128721
35000,1,16.99,D,15,3,1,200000.0,2,14.87,0.0,21.0,0.0,26918,82.6,41.0,0,0.55571073
25475,1,21.0,E,21,8,1,65000.0,2,26.22,0.0,8.0,0.0,28152,75.7,26.0,0,0.6967074
9000,0,10.49,B,6,1,1,101200.0,4,14.59,0.0,16.0,0.0,57422,57.0,32.0,0,0.26604497
5000,0,11.47,B,9,8,1,67000.0,2,16.54,0.0,8.0,0.0,3378,27.9,13.0,0,0.37928203
11200,0,19.89,E,22,1,4,35000.0,1,30.25,0.0,5.0,0.0,11279,100.7,12.0,0,0.6850166
6000,0,8.9,A,4,4,5,36500.0,1,21.04,0.0,8.0,0.0,25979,81.7,10.0,0,0.34318846
35000,0,19.99,E,20,1,1,110000.0,2,30.9,12.0,23.0,0.0,23794,80.7,57.0,1,0.73066014
8000,0,11.44,B,8,2,4,40000.0,2,21.69,0.0,7.0,1.0,3353,88.2,15.0,0,0.49525756
20000,0,11.49,B,9,9,4,58000.0,2,12.39,0.0,11.0,0.0,16171,45.0,19.0,0,0.47561407
35000,0,7.89,A,4,1,5,400000.0,2,18.34,0.0,20.0,0.0,87995,70.0,40.0,0,0.23748939
7000,0,9.76,B,7,11,1,31775.0,1,9.78,1.0,9.0,0.0,3995,29.2,16.0,0,0.5059363
13450,0,14.65,C,14,1,1,110000.0,2,6.02,0.0,5.0,1.0,6818,50.0,16.0,1,0.34375054
5000,0,13.33,C,12,10,5,62400.0,2,15.75,0.0,9.0,0.0,4918,57.9,34.0,0,0.47705984
20000,0,7.9,A,3,2,1,112000.0,2,14.62,0.0,13.0,0.0,16182,66.3,22.0,0,0.17909506
6000,0,8.18,B,5,0,5,60000.0,1,10.43,0.0,16.0,0.0,6290,60.5,16.0,0,0.25388002
5000,0,6.39,A,1,2,5,55000.0,1,10.58,0.0,11.0,0.0,6337,44.3,18.0,0,0.14372133
11875,0,16.99,D,17,4,5,36000.0,2,12.73,0.0,13.0,0.0,8089,59.9,16.0,1,0.6570482
19000,0,9.67,B,5,1,1,42290.0,2,19.07,0.0,10.0,0.0,27290,37.7,25.0,0,0.24435472
3600,0,12.12,B,7,3,5,50000.0,0,6.62,0.0,4.0,0.0,1401,34.2,5.0,0,0.18875034
21000,1,15.61,C,14,1,4,160000.0,9,6.65,0.0,9.0,0.0,10341,30.4,22.0,1,0.42950842
10000,0,12.99,C,11,3,5,32000.0,2,16.11,0.0,8.0,0.0,13802,59.7,12.0,0,0.56138027
25000,0,7.39,A,3,1,1,100000.0,2,26.65,0.0,18.0,0.0,55763,54.0,28.0,0,0.24460405
10000,1,15.88,C,13,3,5,50000.0,2,26.52,0.0,13.0,1.0,10651,33.7,19.0,0,0.7205852
12800,0,12.69,C,11,3,5,58000.0,6,4.82,0.0,7.0,0.0,5808,44.0,17.0,1,0.41313064
12850,1,22.39,E,20,11,1,32179.0,2,14.96,0.0,10.0,0.0,10486,69.9,27.0,0,0.78845316
7750,0,15.88,C,13,0,5,28000.0,0,23.06,0.0,6.0,0.0,5651,56.5,12.0,0,0.5642942
13525,0,16.99,D,17,3,5,50000.0,1,33.46,0.0,16.0,4.0,17652,66.9,30.0,1,0.73041266
35000,1,22.35,E,21,1,1,85000.0,2,8.19,1.0,7.0,0.0,16706,58.4,36.0,0,0.58926064
10000,0,8.9,A,4,1,1,38000.0,2,22.89,0.0,15.0,0.0,25311,36.8,36.0,0,0.3299843
8350,0,13.33,C,12,1,5,47000.0,7,14.61,0.0,14.0,0.0,19161,30.0,19.0,0,0.5818935
18000,1,24.99,E,23,2,5,47500.0,2,7.02,1.0,7.0,0.0,10754,22.2,11.0,0,0.718042
14000,1,15.99,C,14,8,5,87000.0,2,15.39,1.0,10.0,0.0,15104,53.9,15.0,0,0.6471446
9700,0,13.49,C,11,4,1,27000.0,2,12.18,0.0,8.0,1.0,6384,50.3,14.0,1,0.52202725
35000,0,10.99,B,6,1,1,155000.0,2,16.74,0.0,9.0,0.0,8144,10.9,22.0,0,0.24730931
8500,0,8.24,B,5,2,1,89000.0,2,10.29,0.0,7.0,1.0,7007,62.0,13.0,0,0.2051825
6000,0,13.99,C,13,2,5,52000.0,1,17.4,1.0,8.0,0.0,8373,59.8,14.0,0,0.50448865
8000,0,13.33,C,12,1,5,26000.0,2,30.58,1.0,19.0,5.0,6657,23.9,30.0,0,0.43937397
9000,0,7.97,A,4,5,1,80000.0,0,16.94,0.0,17.0,0.0,55540,41.3,33.0,0,0.23287158
27600,1,15.61,D,15,7,5,77117.0,2,14.88,0.0,6.0,2.0,6784,42.4,21.0,0,0.6618719
10000,0,11.31,B,7,2,5,36000.0,2,13.17,2.0,4.0,0.0,737,40.9,19.0,0,0.4813775
22050,1,18.25,E,20,1,4,60000.0,2,37.03,0.0,10.0,0.0,40402,38.0,19.0,0,0.7267996
3500,0,10.42,B,7,4,1,80000.0,9,22.08,1.0,5.0,0.0,6984,95.7,17.0,0,0.24075978
12000,1,20.5,E,23,3,5,50000.0,9,12.03,0.0,8.0,0.0,7671,59.9,9.0,1,0.73219013
6500,0,9.76,B,5,7,5,40000.0,0,15.39,0.0,11.0,0.0,7174,24.0,24.0,0,0.28816518
6000,0,18.99,D,18,10,1,48000.0,4,28.83,1.0,8.0,0.0,8534,85.3,14.0,0,0.67108876
4800,0,13.33,C,12,1,5,35000.0,7,27.64,0.0,9.0,1.0,1966,19.7,19.0,0,0.49451202
4000,0,14.03,C,11,4,5,23000.0,1,29.44,1.0,23.0,0.0,5231,33.5,38.0,0,0.52392846
8400,1,13.35,C,13,10,5,78996.0,1,22.5,0.0,7.0,0.0,20868,74.8,22.0,0,0.5587992
6625,0,17.77,D,15,2,4,23000.0,1,11.01,0.0,5.0,0.0,6258,48.1,8.0,0,0.49475718
20050,0,10.64,B,6,11,1,45200.0,2,12.69,0.0,7.0,1.0,16467,66.1,28.0,0,0.4092638
8000,0,8.99,B,5,1,1,165000.0,2,18.98,0.0,11.0,0.0,53499,87.4,31.0,0,0.13532487
12000,0,8.6,A,3,1,1,52000.0,2,9.78,0.0,7.0,0.0,5089,43.1,34.0,0,0.18401703
9800,0,11.67,B,8,8,5,47500.0,2,6.39,0.0,5.0,0.0,8800,66.2,16.0,1,0.23806258
6400,0,9.17,B,6,6,4,25000.0,12,14.63,0.0,9.0,0.0,1048,8.1,20.0,0,0.42844382
15000,0,7.62,A,2,1,1,48000.0,2,22.13,0.0,17.0,0.0,15526,13.2,27.0,0,0.14746235
12000,0,15.31,C,11,3,1,98000.0,2,18.17,0.0,10.0,0.0,10308,48.9,27.0,0,0.29230306
15000,0,9.99,B,5,1,4,75000.0,2,15.94,2.0,18.0,0.0,21881,39.8,30.0,0,0.30896494
27450,0,19.99,E,22,1,1,184000.0,11,6.12,1.0,10.0,0.0,9216,41.5,21.0,0,0.74164003
2000,0,13.99,C,12,1,5,80000.0,9,9.8,0.0,3.0,3.0,7564,94.6,7.0,0,0.38946512
17325,0,11.49,B,9,0,1,173920.0,11,7.94,0.0,7.0,0.0,1782,12.3,19.0,0,0.42200634
12000,0,12.49,B,9,1,1,54000.0,2,24.6,0.0,12.0,0.0,10236,87.5,22.0,0,0.3978203
17500,0,7.62,A,2,3,5,50000.0,2,23.57,0.0,15.0,0.0,35878,40.3,28.0,0,0.24622859
16500,0,12.12,B,7,4,5,81670.0,5,16.16,0.0,12.0,0.0,7363,43.8,16.0,0,0.33917102
16000,0,13.11,B,8,1,1,93000.0,2,23.73,0.0,21.0,0.0,22132,86.8,35.0,0,0.31718382
16000,1,14.31,C,13,0,5,45000.0,2,20.0,0.0,11.0,0.0,17306,76.6,17.0,1,0.74355924
7000,0,12.39,C,10,10,5,55000.0,2,16.38,0.0,7.0,0.0,12876,78.5,8.0,0,0.42676225
1500,0,18.25,D,17,3,5,39000.0,9,15.82,0.0,7.0,2.0,4172,59.6,12.0,1,0.41775325
35000,0,13.18,C,12,1,1,200000.0,2,13.86,1.0,5.0,0.0,21844,44.6,22.0,0,0.3820709
10000,1,18.25,E,20,3,5,32000.0,2,24.98,0.0,24.0,1.0,3569,18.8,43.0,0,0.8302876
8000,0,22.9,E,20,3,5,48000.0,2,20.18,0.0,11.0,0.0,18229,75.3,13.0,1,0.699211
1000,0,13.49,C,11,3,5,29140.0,9,17.17,0.0,8.0,0.0,5359,62.3,9.0,0,0.5048734
20000,0,24.08,F,26,1,1,153000.0,9,5.25,1.0,9.0,0.0,8811,68.3,23.0,0,0.58336097
